2.788609995193315427e+01;-4.324558425150774355e+01;-8.515555819845976870e+00;6.075245699317448178e+00;9.437768389744883857e-01;-1.810656880457472795e+01;1.777715516125088158e+01;-2.675169111596622429e+01
2.235374430250168487e+01;-2.869407095439230915e+01;2.950084212142344242e+01;4.128387747916988815e+01;-3.939298092250555072e+01;-3.328828779923777148e+01;-2.271646280318688582e+01;5.668018494027949217e+00
