-1.466236377264723245e+01
-1.674022287381253804e+00
-1.256582048269482677e+01
-7.407956664313934958e+00
-1.391442300176499636e+01
-1.242801149398710869e+01
-6.369810933906332018e+00
-1.398333343392305572e+01
